Image Src,Gift Card,Variant Compare At Price,Option2 Name,Option1 Name,Title,Option3 Name,Variant SKU,Google Shopping / Custom Product,Variant Inventory Tracker,Variant Taxable,Google Shopping / AdWords Grouping,Type,Google Shopping / MPN,Image Alt Text,Vendor,Variant Image,Tags,Google Shopping / Custom Label 3,Google Shopping / Custom Label 2,Variant Grams,Google Shopping / Custom Label 0,Google Shopping / Custom Label 4,Google Shopping / Age Group,Google Shopping / Custom Label 1,Variant Requires Shipping,Google Shopping / Google Product Category,Variant Weight Unit,Google Shopping / AdWords Labels,SEO Title,Google Shopping / Condition,Body(HTML),Published,Handle,Variant Barcode,Variant Inventory Qty,Variant Inventory Policy,Option3 Value,SEO Description,Google Shopping / Gender,Variant Price,Option2 Value,Option1 Value,Variant Fulfillment Service
,,,,Part Number,- 17800901,,AOS_17800901,,shopify,,,Pumps,,,A.O. Smith,,"pumps,residential,part,pool,no-image",,,,,,,,True,,None,,- 17800901,,,True,A.O. Smith 17800901,,5,deny,,- 17800901 None,,90.69,,17800901,manual
,,,,Part Number,- B2847,,AOS_B2847,,shopify,,,Pumps,,,A.O. Smith,,"pumps,residential,part,pool,no-image",,,,,,,,True,,None,,- B2847,,,True,A.O. Smith B2847,786674012258,5,deny,,- B2847 None,,178.0,,B2847,manual
,,,,Part Number,- B2846,,AOS_B2846,,shopify,,,Pumps,,,A.O. Smith,,"pumps,residential,part,pool,no-image",,,,,,,,True,,None,,- B2846,,,True,A.O. Smith B2846,786674012241,5,deny,,- B2846 None,,158.5,,B2846,manual
,,,,Part Number,- B2844,,AOS_B2844,,shopify,,,Pumps,,,A.O. Smith,,"pumps,residential,part,pool,no-image",,,,,,,,True,,None,,- B2844,,,True,A.O. Smith B2844,663001372264,5,deny,,- B2844 None,,407.5,,B2844,manual
,,,,Part Number,- B2843,,AOS_B2843,,shopify,,,Pumps,,,A.O. Smith,,"pumps,residential,part,pool,no-image",,,,,,,,True,,None,,- B2843,,,True,A.O. Smith B2843,663001194613,5,deny,,- B2843 None,,344.5,,B2843,manual
,,,,Part Number,- B2842,,AOS_B2842,,shopify,,,Pumps,,,A.O. Smith,,"pumps,residential,part,pool,no-image",,,,,,,,True,,None,,- B2842,,,True,A.O. Smith B2842,663001726081,5,deny,,- B2842 None,,286.0,,B2842,manual
,,,,Part Number,Motor- B2841,,AOS_B2841,,shopify,,,Pumps,,,A.O. Smith,,"motor,residential,part,pool,no-image",,,,,,,,True,,,,Motor- B2841,,,True,A.O. Smith B2841,None,5,deny,,Motor- B2841 None,,261.79,,B2841,manual
,,,,Part Number,Motor- B2840,,AOS_B2840,,shopify,,,Pumps,,,A.O. Smith,,"motor,residential,part,pool,no-image",,,,,,,,True,,None,,Motor- B2840,,,True,A.O. Smith B2840,786674012197,5,deny,,Motor- B2840 None,,377.81,,B2840,manual
,,,,Part Number,- HST225,,AOS_HST225,,shopify,,,Pumps,,,A.O. Smith,,"pumps,residential,part,pool,no-image",,,,,,,,True,,None,,- HST225,,,True,A.O. Smith HST225,786674070319,5,deny,,- HST225 None,,303.12,,HST225,manual
,,,,Part Number,Motor- B2848,,AOS_B2848,,shopify,,,Pumps,,,A.O. Smith,,"motor,residential,part,pool,no-image",,,,,,,,True,,None,,Motor- B2848,,,True,A.O. Smith B2848,786674012265,5,deny,,Motor- B2848 None,,241.62,,B2848,manual
