Image Src,Gift Card,Variant Compare At Price,Option2 Name,Option1 Name,Title,Option3 Name,Variant SKU,Google Shopping / Custom Product,Variant Inventory Tracker,Variant Taxable,Google Shopping / AdWords Grouping,Type,Google Shopping / MPN,Image Alt Text,Vendor,Variant Image,Tags,Google Shopping / Custom Label 3,Google Shopping / Custom Label 2,Variant Grams,Google Shopping / Custom Label 0,Google Shopping / Custom Label 4,Google Shopping / Age Group,Google Shopping / Custom Label 1,Variant Requires Shipping,Google Shopping / Google Product Category,Variant Weight Unit,Google Shopping / AdWords Labels,SEO Title,Google Shopping / Condition,Body(HTML),Published,Handle,Variant Barcode,Variant Inventory Qty,Variant Inventory Policy,Option3 Value,SEO Description,Google Shopping / Gender,Variant Price,Option2 Value,Option1 Value,Variant Fulfillment Service
http://val-pakproducts.com/vpk/uploads/ortega-1.5-inch-diverter-with-seal-V20-063-510x600.jpg,,,,Part Number,"V20-063 - Ortega 1.5"" Diverter w/Seal",,VAL_V20-063,,shopify,,,Valves,,V20-063,Val-Pak,,"val-pak,residential,valve,part,diverter,pool,val-pak,has-image",,,,,,,,True,,None,,"V20-063 - Ortega 1.5"" Diverter w/Seal",,,True,Val-Pak V20-063,811636027534,5,deny,,"V20-063 - Ortega 1.5"" Diverter w/Seal None",,36.59,,V20-063,manual
http://val-pakproducts.com/vpk/uploads/ortega-2-inch-diverter-cap-and-handle-V20-060-510x600.jpg,,,,Part Number,"V20-060 - Ortega 2"" Diverter Cap & Handle",,VAL_V20-060,,shopify,,,Valves,,V20-060,Val-Pak,,"val-pak,residential,valve,part,diverter,pool,val-pak,has-image",,,,,,,,True,,None,,"V20-060 - Ortega 2"" Diverter Cap & Handle",,,True,Val-Pak V20-060,811636027503,5,deny,,"V20-060 - Ortega 2"" Diverter Cap & Handle None",,57.28,,V20-060,manual
http://val-pakproducts.com/vpk/uploads/ortega-1.5-inch-diverter-cap-and-handle-V20-061-510x600.jpg,,,,Part Number,"V20-061 - Ortega 1.5"" Diverter Cap & Handle",,VAL_V20-061,,shopify,,,Valves,,V20-061,Val-Pak,,"val-pak,residential,valve,part,diverter,pool,val-pak,has-image",,,,,,,,True,,None,,"V20-061 - Ortega 1.5"" Diverter Cap & Handle",,,True,Val-Pak V20-061,811636027510,5,deny,,"V20-061 - Ortega 1.5"" Diverter Cap & Handle None",,61.88,,V20-061,manual
http://val-pakproducts.com/vpk/uploads/ortega-2-inch-seal-V20-066-510x600.jpg,,,,Part Number,"V20-066 - Ortega 2"" Seal",,VAL_V20-066,,shopify,,,Valves,,V20-066,Val-Pak,,"val-pak,residential,valve,part,pool,val-pak,has-image",,,,,,,,True,,None,,"V20-066 - Ortega 2"" Seal",,,True,Val-Pak V20-066,811636027565,5,deny,,"V20-066 - Ortega 2"" Seal None",,15.86,,V20-066,manual
http://val-pakproducts.com/vpk/uploads/ortega-1.5-inch-seal-V20-067-510x600.jpg,,,,Part Number,"V20-067 - Ortega 1.5"" Seal",,VAL_V20-067,,shopify,,,Valves,,V20-067,Val-Pak,,"val-pak,residential,valve,part,pool,val-pak,has-image",,,,,,,,True,,None,,"V20-067 - Ortega 1.5"" Seal",,,True,Val-Pak V20-067,811636027572,5,deny,,"V20-067 - Ortega 1.5"" Seal None",,15.86,,V20-067,manual
http://val-pakproducts.com/vpk/uploads/ortega-2-inch-3-way-valve-cap-V20-064-510x600.jpg,,,,Part Number,"V20-064 - Ortega 3 Way Valve Cap 2""",,VAL_V20-064,,shopify,,,Valves,,V20-064,Val-Pak,,"val-pak,residential,valve,part,pool,val-pak,has-image",,,,,,,,True,,None,,"V20-064 - Ortega 3 Way Valve Cap 2""",,,True,Val-Pak V20-064,811636027541,5,deny,,"V20-064 - Ortega 3 Way Valve Cap 2"" None",,11.54,,V20-064,manual
http://val-pakproducts.com/vpk/uploads/ortega-1.5-inch-3-way-valve-cap-V20-065-510x600.jpg,,,,Part Number,"V20-065 - Ortega 3 Way Valve Cap 1.5""",,VAL_V20-065,,shopify,,,Valves,,V20-065,Val-Pak,,"val-pak,residential,valve,part,pool,val-pak,has-image",,,,,,,,True,,None,,"V20-065 - Ortega 3 Way Valve Cap 1.5""",,,True,Val-Pak V20-065,811636027558,5,deny,,"V20-065 - Ortega 3 Way Valve Cap 1.5"" None",,14.23,,V20-065,manual
http://val-pakproducts.com/vpk/uploads/piston-cap-and-handle-brass-one-and-a-half-inch-V34-016-510x600.jpg,,,,Part Number,"V34-016 - Piston, Cap and Handle 1 1/2"" Brass",,VAL_V34-016,,shopify,,,Valves,,V34-016,Val-Pak,,"val-pak,residential,valve,anthony,part,backwash,pool,val-pak,has-image",,,,,,,,True,,None,,"V34-016 - Piston, Cap and Handle 1 1/2"" Brass",,,True,Val-Pak V34-016,811636021785,5,deny,,"V34-016 - Piston, Cap and Handle 1 1/2"" Brass None",,196.37,,V34-016,manual
,,,,Part Number,V40-425 - Dominator Medium Head Diffuser Screw 25/Bag,,VAL_V40-425,,shopify,,,Miscellaneous,,,Val-Pak,,"val-pak,residential,part,pool access,pool,val-pak,no-image",,,,,,,,True,,None,,V40-425 - Dominator Medium Head Diffuser Screw 25/Bag,,,True,Val-Pak V40-425,811636023260,5,deny,,V40-425 - Dominator Medium Head Diffuser Screw 25/Bag None,,2.25,,V40-425,manual
,,,,Part Number,V40-426 - Dominator High Head Diffuser Screw 25/Bag,,VAL_V40-426,,shopify,,,Miscellaneous,,,Val-Pak,,"val-pak,residential,part,pool access,pool,val-pak,no-image",,,,,,,,True,,None,,V40-426 - Dominator High Head Diffuser Screw 25/Bag,,,True,Val-Pak V40-426,811636025851,5,deny,,V40-426 - Dominator High Head Diffuser Screw 25/Bag None,,2.25,,V40-426,manual
http://val-pakproducts.com/vpk/uploads/ortega-1.5-inch-check-valve-seat-assembly-V20-069-510x600.jpg,,,,Part Number,"V20-069 - Ortega 1.5""Check Valve Seat Assembly",,VAL_V20-069,,shopify,,,Valves,,V20-069,Val-Pak,,"val-pak,residential,valve,part,check,pool,val-pak,has-image",,,,,,,,True,,None,,"V20-069 - Ortega 1.5""Check Valve Seat Assembly",,,True,Val-Pak V20-069,811636027596,5,deny,,"V20-069 - Ortega 1.5""Check Valve Seat Assembly None",,36.42,,V20-069,manual
,,,,Part Number,V40-420 - Dominator Med. Head Diffuser O-Ring 12/Bag,,VAL_V40-420,,shopify,,,Miscellaneous,,,Val-Pak,,"val-pak,residential,o-ring,part,pool access,pool,val-pak,no-image",,,,,,,,True,,None,,V40-420 - Dominator Med. Head Diffuser O-Ring 12/Bag,,,True,Val-Pak V40-420,811636027152,5,deny,,V40-420 - Dominator Med. Head Diffuser O-Ring 12/Bag None,,3.38,,V40-420,manual
,,,,Part Number,V40-421 - Dominator High Head Diffuser O-Ring 12/Bag,,VAL_V40-421,,shopify,,,Miscellaneous,,,Val-Pak,,"val-pak,residential,o-ring,part,pool access,pool,val-pak,no-image",,,,,,,,True,,None,,V40-421 - Dominator High Head Diffuser O-Ring 12/Bag,,,True,Val-Pak V40-421,811636027169,5,deny,,V40-421 - Dominator High Head Diffuser O-Ring 12/Bag None,,3.38,,V40-421,manual
,,,,Part Number,V20-812-L - 20HP CHK 3PH 220V 60Hz,,VAL_V20-812-L,,shopify,,,Pumps,,,Val-Pak,,"val-pak,residential,part,pool,val-pak,no-image",,,,,,,,True,,None,,V20-812-L - 20HP CHK 3PH 220V 60Hz,,,True,Val-Pak V20-812-L,811636028265,5,deny,,V20-812-L - 20HP CHK 3PH 220V 60Hz None,,7645.57,,V20-812-L,manual
,,,,Part Number,V20-809-L - 10HP CMK 3PH 220V 60Hz,,VAL_V20-809-L,,shopify,,,Pumps,,,Val-Pak,,"val-pak,residential,part,pool,val-pak,no-image",,,,,,,,True,,None,,V20-809-L - 10HP CMK 3PH 220V 60Hz,,,True,Val-Pak V20-809-L,811636028234,5,deny,,V20-809-L - 10HP CMK 3PH 220V 60Hz None,,5561.61,,V20-809-L,manual
,,,,Part Number,"V20-666S - Wing Nut, S.S. 1/4"" x 20"" ",,VAL_V20-666S,,shopify,,,Miscellaneous,,,Val-Pak,,"val-pak,residential,part,pool access,pool,val-pak,no-image",,,,,,,,True,,None,,"V20-666S - Wing Nut, S.S. 1/4"" x 20"" ",,,True,Val-Pak V20-666S,811636020870,5,deny,,"V20-666S - Wing Nut, S.S. 1/4"" x 20""  None",,3.13,,V20-666S,manual
,,,,Part Number,V40-614-LE - MARTIN 600 10HP H/H Liquid End,,VAL_V40-614-LE,,shopify,,,Pumps,,,Val-Pak,,"val-pak,residential,part,martin,pool,val-pak,no-image",,,,,,,,True,,None,,V40-614-LE - MARTIN 600 10HP H/H Liquid End,,,True,Val-Pak V40-614-LE,811636027985,5,deny,,V40-614-LE - MARTIN 600 10HP H/H Liquid End None,,5597.14,,V40-614-LE,manual
,,,,Part Number,"V38-161S - Ultra-Flow Pump Lid 0-Ring, Americana 1 & 2 pre-94",,VAL_V38-161S,,shopify,,,Pumps,,,Val-Pak,,"lid,val-pak,residential,american,part,pool,val-pak,no-image",,,,,,,,True,,None,,"V38-161S - Ultra-Flow Pump Lid 0-Ring, Americana 1 & 2 pre-94",,,True,Val-Pak V38-161S,811636022911,5,deny,,"V38-161S - Ultra-Flow Pump Lid 0-Ring, Americana 1 & 2 pre-94 None",,5.87,,V38-161S,manual
,,,,Part Number,92500000 - AC Series Pump Seal,,VAL_92500000,,shopify,,,Pumps,,,Val-Pak,,"val-pak,pump seal,residential,part,pool,val-pak,no-image",,,,,,,,True,,None,,92500000 - AC Series Pump Seal,,,True,Val-Pak 92500000,811636026469,5,deny,,92500000 - AC Series Pump Seal None,,69.22,,92500000,manual
,,,,Part Number,V60-300S - Hayward Super II Pump Basket,,VAL_V60-300S,,shopify,,,Pumps,,,Val-Pak,,"val-pak,val-pak,residential,part,pool,hayward,no-image",,,,,,,,True,,None,,V60-300S - Hayward Super II Pump Basket,,,True,Val-Pak V60-300S,811636024281,5,deny,,V60-300S - Hayward Super II Pump Basket None,,12.92,,V60-300S,manual
http://val-pakproducts.com/vpk/uploads/insert-nut-brass-V34-121-510x600.jpg,,,,Part Number,"V34-121 - Insert Nut, Brass 10/Bag",,VAL_V34-121,,shopify,,,Filters,,V34-121,Val-Pak,,"val-pak,residential,anthony,part,pool,val-pak,has-image",,,,,,,,True,,None,,"V34-121 - Insert Nut, Brass 10/Bag",,,True,Val-Pak V34-121,811636021860,5,deny,,"V34-121 - Insert Nut, Brass 10/Bag None",,10.18,,V34-121,manual
,,,,Part Number,93497010 - Motor 3 HP Three Phase,,VAL_93497010,,shopify,,,Motors,,,Val-Pak,,"val-pak,residential,part,pool,val-pak,no-image",,,,,,,,True,,None,,93497010 - Motor 3 HP Three Phase,,,True,Val-Pak 93497010,811636025479,5,deny,,93497010 - Motor 3 HP Three Phase None,,1090.18,,93497010,manual
,,,,Part Number,V40-428S - Dominator High Head Impeller Screw ,,VAL_V40-428S,,shopify,,,Pumps,,,Val-Pak,,"val-pak,residential,part,pool,val-pak,no-image",,,,,,,,True,,None,,V40-428S - Dominator High Head Impeller Screw ,,,True,Val-Pak V40-428S,811636023277,5,deny,,V40-428S - Dominator High Head Impeller Screw  None,,7.52,,V40-428S,manual
,,,,Part Number,V40-475-T3 - 1/2 HP Motor 208-230-460 3 PH TEFC,,VAL_V40-475-T3,,shopify,,,Motors,,,Val-Pak,,"val-pak,residential,part,pool,val-pak,no-image",,,,,,,,True,,None,,V40-475-T3 - 1/2 HP Motor 208-230-460 3 PH TEFC,,,True,Val-Pak V40-475-T3,811636026957,5,deny,,V40-475-T3 - 1/2 HP Motor 208-230-460 3 PH TEFC None,,302.47,,V40-475-T3,manual
,,,,Part Number,"V40-507-T3 - 1 HP Pump & Motor 60/50 Hz 5"" Trap 2"" Suction",,VAL_V40-507-T3,,shopify,,,Motors,,,Val-Pak,,"val-pak,residential,part,pool,val-pak,no-image",,,,,,,,True,,None,,"V40-507-T3 - 1 HP Pump & Motor 60/50 Hz 5"" Trap 2"" Suction",,,True,Val-Pak V40-507-T3,811636026759,5,deny,,"V40-507-T3 - 1 HP Pump & Motor 60/50 Hz 5"" Trap 2"" Suction None",,1065.41,,V40-507-T3,manual
,,,,Part Number,V50-105S - Baker Hydro Skimmer Basket,,VAL_V50-105S,,shopify,,,Skimmers,,,Val-Pak,,"skimmer,val-pak,residential,baker,basket,part,pool,val-pak,no-image",,,,,,,,True,,None,,V50-105S - Baker Hydro Skimmer Basket,,,True,Val-Pak V50-105S,811636022546,5,deny,,V50-105S - Baker Hydro Skimmer Basket None,,22.88,,V50-105S,manual
,,,,Part Number,"11015000 - 1.5 HP 115/230 2"" Suction 5"" Trap",,VAL_11015000,,shopify,,,Pumps,,,Val-Pak,,"val-pak,residential,part,pool,val-pak,no-image",,,,,,,,True,,None,,"11015000 - 1.5 HP 115/230 2"" Suction 5"" Trap",,,True,Val-Pak 11015000,811636025066,5,deny,,"11015000 - 1.5 HP 115/230 2"" Suction 5"" Trap None",,1084.75,,11015000,manual
,,,,Part Number,V40-617-LE - MARTIN 600 15HP M/H Liquid End,,VAL_V40-617-LE,,shopify,,,Pumps,,,Val-Pak,,"val-pak,residential,part,martin,pool,val-pak,no-image",,,,,,,,True,,None,,V40-617-LE - MARTIN 600 15HP M/H Liquid End,,,True,Val-Pak V40-617-LE,811636028012,5,deny,,V40-617-LE - MARTIN 600 15HP M/H Liquid End None,,5839.2,,V40-617-LE,manual
,,,,Part Number,"11010010 - 1.0 HP 115/230 1-1/2"" Suction Less Trap",,VAL_11010010,,shopify,,,Pumps,,,Val-Pak,,"val-pak,residential,part,pool,val-pak,no-image",,,,,,,,True,,None,,"11010010 - 1.0 HP 115/230 1-1/2"" Suction Less Trap",,,True,Val-Pak 11010010,811636021006,5,deny,,"11010010 - 1.0 HP 115/230 1-1/2"" Suction Less Trap None",,860.87,,11010010,manual
,,,,Part Number,V40-550 - 10 HP Motor 60 Cycle 3 Phase,,VAL_V40-550,,shopify,,,Motors,,,Val-Pak,,"val-pak,residential,part,pool,val-pak,no-image",,,,,,,,True,,None,,V40-550 - 10 HP Motor 60 Cycle 3 Phase,,,True,Val-Pak V40-550,811636026001,5,deny,,V40-550 - 10 HP Motor 60 Cycle 3 Phase None,,1652.49,,V40-550,manual
http://val-pakproducts.com/vpk/uploads/wing-nut-stainless-steel-quarter-inch-by-twenty-inch-V20-666-510x600.jpg,,,,Part Number,"V20-666 - Wing Nut, S.S. 1/4"" x 20"" 25/Bag",,VAL_V20-666,,shopify,,,Filters,,V20-666,Val-Pak,,"val-pak,residential,purex,part,pool,val-pak,has-image",,,,,,,,True,,None,,"V20-666 - Wing Nut, S.S. 1/4"" x 20"" 25/Bag",,,True,Val-Pak V20-666,811636020870,5,deny,,"V20-666 - Wing Nut, S.S. 1/4"" x 20"" 25/Bag None",,2.75,,V20-666,manual
http://val-pakproducts.com/vpk/uploads/washer-stainless-steel-quarter-inch-V20-667-510x600.jpg,,,,Part Number,"V20-667 - Washer, S.S. 1/4"" 25/Bag",,VAL_V20-667,,shopify,,,Filters,,V20-667,Val-Pak,,"val-pak,residential,purex,part,pool,val-pak,has-image",,,,,,,,True,,None,,"V20-667 - Washer, S.S. 1/4"" 25/Bag",,,True,Val-Pak V20-667,811636020887,5,deny,,"V20-667 - Washer, S.S. 1/4"" 25/Bag None",,2.46,,V20-667,manual
http://val-pakproducts.com/vpk/uploads/2060-OEM-Filter-Grid-V20-660-510x600.jpg,,,,Part Number,V20-660 - 2060 OEM Filter Grid 25/Box,,VAL_V20-660,,shopify,,,Filters,,V20-660,Val-Pak,,"val-pak,residential,purex,part,pool,val-pak,has-image",,,,,,,,True,,None,,V20-660 - 2060 OEM Filter Grid 25/Box,,,True,Val-Pak V20-660,811636027497,5,deny,,V20-660 - 2060 OEM Filter Grid 25/Box None,,33.63,,V20-660,manual
,,,,Part Number,"V20-548 - SM-4048, 33"", Red",,VAL_V20-548,,shopify,,,Miscellaneous,,,Val-Pak,,"val-pak,residential,part,pool access,pool,val-pak,no-image",,,,,,,,True,,None,,"V20-548 - SM-4048, 33"", Red",,,True,Val-Pak V20-548,,5,deny,,"V20-548 - SM-4048, 33"", Red None",,20.78,,V20-548,manual
,,,,Part Number,V40-556 - Angle Iron Base 3 - 7-1/2 HP,,VAL_V40-556,,shopify,,,Pumps,,,Val-Pak,,"val-pak,residential,part,pool,val-pak,no-image",,,,,,,,True,,None,,V40-556 - Angle Iron Base 3 - 7-1/2 HP,,,True,Val-Pak V40-556,811636026032,5,deny,,V40-556 - Angle Iron Base 3 - 7-1/2 HP None,,77.54,,V40-556,manual
,,,,Part Number,V40-557 - Angle Iron Base 10 HP,,VAL_V40-557,,shopify,,,Pumps,,,Val-Pak,,"val-pak,residential,part,pool,val-pak,no-image",,,,,,,,True,,None,,V40-557 - Angle Iron Base 10 HP,,,True,Val-Pak V40-557,811636026049,5,deny,,V40-557 - Angle Iron Base 10 HP None,,89.89,,V40-557,manual
,,,,Part Number,V40-558 - Motor Adapter Ring Spacer 10 HP ,,VAL_V40-558,,shopify,,,Motors,,,Val-Pak,,"val-pak,residential,fountain valley spa,part,val-pak,no-image",,,,,,,,True,,None,,V40-558 - Motor Adapter Ring Spacer 10 HP ,,,True,Val-Pak V40-558,811636026070,5,deny,,V40-558 - Motor Adapter Ring Spacer 10 HP  None,,295.79,,V40-558,manual
,,,,Part Number,"V20-544 - CFM-120, 18 7/8""",,VAL_V20-544,,shopify,,,Miscellaneous,,,Val-Pak,,"val-pak,residential,part,pool access,pool,val-pak,no-image",,,,,,,,True,,None,,"V20-544 - CFM-120, 18 7/8""",,,True,Val-Pak V20-544,,5,deny,,"V20-544 - CFM-120, 18 7/8"" None",,19.66,,V20-544,manual
,,,,Part Number,"V20-547 - CFM-315, 33 1/2""",,VAL_V20-547,,shopify,,,Miscellaneous,,,Val-Pak,,"val-pak,residential,part,pool access,pool,val-pak,no-image",,,,,,,,True,,None,,"V20-547 - CFM-315, 33 1/2""",,,True,Val-Pak V20-547,,5,deny,,"V20-547 - CFM-315, 33 1/2"" None",,22.66,,V20-547,manual
,,,,Part Number,V20-322S - Compression Ring ,,VAL_V20-322S,,shopify,,,Miscellaneous,,,Val-Pak,,"val-pak,residential,part,pool access,pool,val-pak,no-image",,,,,,,,True,,None,,V20-322S - Compression Ring ,,,True,Val-Pak V20-322S,811636020429,5,deny,,V20-322S - Compression Ring  None,,62.78,,V20-322S,manual
,,,,Part Number,"11903000 - 1/3 HP 1-1/2"" Suction 5"" Trap",,VAL_11903000,,shopify,,,Pumps,,,Val-Pak,,"val-pak,residential,part,pool,val-pak,no-image",,,,,,,,True,,None,,"11903000 - 1/3 HP 1-1/2"" Suction 5"" Trap",,,True,Val-Pak 11903000,811636025097,5,deny,,"11903000 - 1/3 HP 1-1/2"" Suction 5"" Trap None",,681.5,,11903000,manual
,,,,Part Number,"V40-509-T - 2 HP Pump & Motor 60/50 Hz 5"" Trap 2"" Suction",,VAL_V40-509-T,,shopify,,,Motors,,,Val-Pak,,"val-pak,residential,part,pool,val-pak,no-image",,,,,,,,True,,None,,"V40-509-T - 2 HP Pump & Motor 60/50 Hz 5"" Trap 2"" Suction",,,True,Val-Pak V40-509-T,811636026711,5,deny,,"V40-509-T - 2 HP Pump & Motor 60/50 Hz 5"" Trap 2"" Suction None",,1247.62,,V40-509-T,manual
,,,,Part Number,91500100 - Volute Gasket 3.0 HP 12/Bag,,VAL_91500100,,shopify,,,Pumps,,,Val-Pak,,"val-pak,residential,part,gasket,pool,val-pak,no-image",,,,,,,,True,,None,,91500100 - Volute Gasket 3.0 HP 12/Bag,,,True,Val-Pak 91500100,811636026391,5,deny,,91500100 - Volute Gasket 3.0 HP 12/Bag None,,5.45,,91500100,manual
,,,,Part Number,V20-810-L - 15HP CHK 3PH 220V 60Hz,,VAL_V20-810-L,,shopify,,,Pumps,,,Val-Pak,,"val-pak,residential,part,pool,val-pak,no-image",,,,,,,,True,,None,,V20-810-L - 15HP CHK 3PH 220V 60Hz,,,True,Val-Pak V20-810-L,811636028241,5,deny,,V20-810-L - 15HP CHK 3PH 220V 60Hz None,,5953.55,,V20-810-L,manual
,,,,Part Number,"V34-128S - Filter Grid 13.5"" x 24"" ",,VAL_V34-128S,,shopify,,,Filters,,,Val-Pak,,"val-pak,residential,part,pool,val-pak,no-image",,,,,,,,True,,None,,"V34-128S - Filter Grid 13.5"" x 24"" ",,,True,Val-Pak V34-128S,811636021938,5,deny,,"V34-128S - Filter Grid 13.5"" x 24""  None",,27.13,,V34-128S,manual
,,,,Part Number,V26-365S - Max-E-Pro/Dura-Glas II Trap Cover O-Ring,,VAL_V26-365S,,shopify,,,Covers,,,Val-Pak,,"val-pak,residential,cover,o-ring,part,pool,val-pak,no-image",,,,,,,,True,,None,,V26-365S - Max-E-Pro/Dura-Glas II Trap Cover O-Ring,,,True,Val-Pak V26-365S,811636021334,5,deny,,V26-365S - Max-E-Pro/Dura-Glas II Trap Cover O-Ring None,,4.92,,V26-365S,manual
,,,,Part Number,"V40-509-3 - 2 HP Pump & Motor 60/50 Hz 5"" Trap 2"" Suction",,VAL_V40-509-3,,shopify,,,Motors,,,Val-Pak,,"val-pak,residential,part,pool,val-pak,no-image",,,,,,,,True,,None,,"V40-509-3 - 2 HP Pump & Motor 60/50 Hz 5"" Trap 2"" Suction",,,True,Val-Pak V40-509-3,811636026674,5,deny,,"V40-509-3 - 2 HP Pump & Motor 60/50 Hz 5"" Trap 2"" Suction None",,1247.62,,V40-509-3,manual
http://val-pakproducts.com/vpk/uploads/grid-spacer-one-and-a-half-inch-V34-150-510x600.jpg,,,,Part Number,V34-150 - Anthony Grid Spacer 1-1/2,,VAL_V34-150,,shopify,,,Filters,,V34-150,Val-Pak,,"val-pak,residential,anthony,part,pool,val-pak,has-image",,,,,,,,True,,None,,V34-150 - Anthony Grid Spacer 1-1/2,,,True,Val-Pak V34-150,811636022119,5,deny,,V34-150 - Anthony Grid Spacer 1-1/2 None,,21.73,,V34-150,manual
http://val-pakproducts.com/vpk/uploads/piston-cap-two-inch-brass-V34-153-e1424225466440-510x600.jpg,,,,Part Number,"V34-153 - Piston Cap 2"" - Brass",,VAL_V34-153,,shopify,,,Valves,,V34-153,Val-Pak,,"val-pak,residential,valve,anthony,part,backwash,pool,val-pak,has-image",,,,,,,,True,,None,,"V34-153 - Piston Cap 2"" - Brass",,,True,Val-Pak V34-153,811636022140,5,deny,,"V34-153 - Piston Cap 2"" - Brass None",,60.16,,V34-153,manual
http://val-pakproducts.com/vpk/uploads/piston-cap-one-and-a-half-inch-brass-V34-152-e1424225665363-510x600.jpg,,,,Part Number,"V34-152 - Piston Cap 1 1/2"" - Brass",,VAL_V34-152,,shopify,,,Valves,,V34-152,Val-Pak,,"val-pak,residential,valve,anthony,part,backwash,pool,val-pak,has-image",,,,,,,,True,,None,,"V34-152 - Piston Cap 1 1/2"" - Brass",,,True,Val-Pak V34-152,811636022133,5,deny,,"V34-152 - Piston Cap 1 1/2"" - Brass None",,57.13,,V34-152,manual
http://val-pakproducts.com/vpk/uploads/tank-lid-o-ring-18-inch-V34-154-e1424471615826-510x600.jpg,,,,Part Number,"V34-154 - Tank Lid O-Ring 18"" 25/Bag",,VAL_V34-154,,shopify,,,Filters,,V34-154,Val-Pak,,"lid,val-pak,residential,anthony,o-ring,part,pool,val-pak,has-image",,,,,,,,True,,None,,"V34-154 - Tank Lid O-Ring 18"" 25/Bag",,,True,Val-Pak V34-154,811636022157,5,deny,,"V34-154 - Tank Lid O-Ring 18"" 25/Bag None",,14.67,,V34-154,manual
http://val-pakproducts.com/vpk/uploads/top-shelf-assembly-va-26-32-38-13-by-18-and-a-half-inch-dia-V34-157-510x600.jpg,,,,Part Number,"V34-157 - Top Shell Assembly VA-26, 32, 38 - 13"" x 18 1/2"" dia.",,VAL_V34-157,,shopify,,,Filters,,V34-157,Val-Pak,,"val-pak,residential,anthony,part,pool,val-pak,has-image",,,,,,,,True,,None,,"V34-157 - Top Shell Assembly VA-26, 32, 38 - 13"" x 18 1/2"" dia.",,,True,Val-Pak V34-157,811636027008,5,deny,,"V34-157 - Top Shell Assembly VA-26, 32, 38 - 13"" x 18 1/2"" dia. None",,435.81,,V34-157,manual
http://val-pakproducts.com/vpk/uploads/top-shelf-assembly-va-52-1.5-and-2-inch-12-and-a-quarter-by-21-inch-dia-V34-158-510x600.jpg,,,,Part Number,"V34-158 - Top Shell Assembly VA-52-1 1/2"" & 2""- 12 1/4"" x 21"" dia.",,VAL_V34-158,,shopify,,,Filters,,V34-158,Val-Pak,,"val-pak,residential,anthony,part,pool,val-pak,has-image",,,,,,,,True,,None,,"V34-158 - Top Shell Assembly VA-52-1 1/2"" & 2""- 12 1/4"" x 21"" dia.",,,True,Val-Pak V34-158,811636022164,5,deny,,"V34-158 - Top Shell Assembly VA-52-1 1/2"" & 2""- 12 1/4"" x 21"" dia. None",,453.56,,V34-158,manual
http://val-pakproducts.com/vpk/uploads/pentair-brass-manual-air-relief-assembly-TR100C-TR140C-V20-230-510x600.jpg,,,,Part Number,V20-230 - Brass Manuel Air Relief Assembly TR 100C/TR 140C,,VAL_V20-230,,shopify,,,Filters,,V20-230,Val-Pak,,"val-pak,residential,pentair,part,pool,val-pak,has-image",,,,,,,,True,,None,,V20-230 - Brass Manuel Air Relief Assembly TR 100C/TR 140C,,,True,Val-Pak V20-230,811636027725,5,deny,,V20-230 - Brass Manuel Air Relief Assembly TR 100C/TR 140C None,,72.64,,V20-230,manual
http://val-pakproducts.com/vpk/uploads/hayward-standard-canister-V60-400-e1429149124313-510x600.jpg,,,,Part Number,V60-400 - Hayward Standard Leaf Canister Basket Qty. 16/Box,,VAL_V60-400,,shopify,,,White Goods,,V60-400,Val-Pak,,"val-pak,residential,basket,part,hayward,pool,val-pak,has-image",,,,,,,,True,,None,,V60-400 - Hayward Standard Leaf Canister Basket Qty. 16/Box,,,True,Val-Pak V60-400,811636024304,5,deny,,V60-400 - Hayward Standard Leaf Canister Basket Qty. 16/Box None,,10.36,,V60-400,manual
,,,,Part Number,"V20-546 - CFM-180/240, 27 1/4""",,VAL_V20-546,,shopify,,,Miscellaneous,,,Val-Pak,,"val-pak,residential,part,pool access,pool,val-pak,no-image",,,,,,,,True,,None,,"V20-546 - CFM-180/240, 27 1/4""",,,True,Val-Pak V20-546,,5,deny,,"V20-546 - CFM-180/240, 27 1/4"" None",,19.66,,V20-546,manual
,,,,Part Number,"V22-118S - Spring Pin 1/8"" x 9/16"" S.S. ",,VAL_V22-118S,,shopify,,,Miscellaneous,,,Val-Pak,,"val-pak,residential,part,pool access,pool,val-pak,no-image",,,,,,,,True,,None,,"V22-118S - Spring Pin 1/8"" x 9/16"" S.S. ",,,True,Val-Pak V22-118S,,5,deny,,"V22-118S - Spring Pin 1/8"" x 9/16"" S.S.  None",,4.61,,V22-118S,manual
,,,,Part Number,V40-555 - Bolt Kit 3/8 -16x3/4 S.S. Qty. 20,,VAL_V40-555,,shopify,,,Miscellaneous,,,Val-Pak,,"val-pak,residential,kit,part,pool access,pool,val-pak,no-image",,,,,,,,True,,None,,V40-555 - Bolt Kit 3/8 -16x3/4 S.S. Qty. 20,,,True,Val-Pak V40-555,811636023772,5,deny,,V40-555 - Bolt Kit 3/8 -16x3/4 S.S. Qty. 20 None,,38.7,,V40-555,manual
