Image Src,Gift Card,Variant Compare At Price,Option2 Name,Option1 Name,Title,Option3 Name,Variant SKU,Google Shopping / Custom Product,Variant Inventory Tracker,Variant Taxable,Google Shopping / AdWords Grouping,Type,Google Shopping / MPN,Image Alt Text,Vendor,Variant Image,Tags,Google Shopping / Custom Label 3,Google Shopping / Custom Label 2,Variant Grams,Google Shopping / Custom Label 0,Google Shopping / Custom Label 4,Google Shopping / Age Group,Google Shopping / Custom Label 1,Variant Requires Shipping,Google Shopping / Google Product Category,Variant Weight Unit,Google Shopping / AdWords Labels,SEO Title,Google Shopping / Condition,Body(HTML),Published,Handle,Variant Barcode,Variant Inventory Qty,Variant Inventory Policy,Option3 Value,SEO Description,Google Shopping / Gender,Variant Price,Option2 Value,Option1 Value,Variant Fulfillment Service
,,,,Part Number,"WSLV100WS100 - Jandy Pro Series Small White Light 12V, 100W SS, 100' Cord",,ZOD_WSLV100WS100,,shopify,,,Lighting,,,Zodiac,,"auto controller,light,jandy,part,lighting,residential,spa,zodiac,zodiac,no-image",,,,,,,,TRUE,,None,,"WSLV100WS100 - Jandy Pro Series Small White Light 12V, 100W SS, 100' Cord",,,TRUE,Zodiac WSLV100WS100,52337027502,5,deny,,"WSLV100WS100 - Jandy Pro Series Small White Light 12V, 100W SS, 100' Cord None",,239.96,,WSLV100WS100,manual
,,,,Part Number,"WSLV100WP100 - Jandy Pro Series Small White Light, 12V, 100W, Plastic, 100' Cord **Available While Supplies Last",,ZOD_WSLV100WP100,,shopify,,,Lighting,,,Zodiac,,"auto controller,light,jandy,part,lighting,residential,spa,zodiac,zodiac,no-image",,,,,,,,TRUE,,None,,"WSLV100WP100 - Jandy Pro Series Small White Light, 12V, 100W, Plastic, 100' Cord **Available While Supplies Last",,,TRUE,Zodiac WSLV100WP100,52337027496,5,deny,,"WSLV100WP100 - Jandy Pro Series Small White Light, 12V, 100W, Plastic, 100' Cord **Available While Supplies Last None",,239.96,,WSLV100WP100,manual
,,,,Part Number,"WSHV100WS50 - Jandy Pro Series Small White Light 120V, 100W SS, 50'",,ZOD_WSHV100WS50,,shopify,,,Lighting,,,Zodiac,,"auto controller,light,jandy,part,lighting,residential,spa,zodiac,zodiac,no-image",,,,,,,,TRUE,,None,,"WSHV100WS50 - Jandy Pro Series Small White Light 120V, 100W SS, 50'",,,TRUE,Zodiac WSHV100WS50,52337027472,5,deny,,"WSHV100WS50 - Jandy Pro Series Small White Light 120V, 100W SS, 50' None",,204.29,,WSHV100WS50,manual
,,,,Part Number,"WSHV100WS30 - Jandy Pro Series Small White Light 120V, 100W SS, 30'",,ZOD_WSHV100WS30,,shopify,,,Lighting,,,Zodiac,,"auto controller,light,jandy,part,lighting,residential,spa,zodiac,zodiac,no-image",,,,,,,,TRUE,,None,,"WSHV100WS30 - Jandy Pro Series Small White Light 120V, 100W SS, 30'",,,TRUE,Zodiac WSHV100WS30,52337027465,5,deny,,"WSHV100WS30 - Jandy Pro Series Small White Light 120V, 100W SS, 30' None",,182.96,,WSHV100WS30,manual
,,,,Part Number,WSHV100WS250 - Discontinued,,ZOD_WSHV100WS250,,shopify,,,Lighting,,,Zodiac,,"light,part,lighting,residential,zodiac,zodiac,pool,no-image",,,,,,,,TRUE,,,,WSHV100WS250 - Discontinued,,,TRUE,Zodiac WSHV100WS250,None,0,deny,,WSHV100WS250 - Discontinued None,,None,,WSHV100WS250,manual
,,,,Part Number,"WSHV100WS150 - Jandy Pro Series Small White Light 120V, 100W SS, 150' Cord",,ZOD_WSHV100WS150,,shopify,,,Lighting,,,Zodiac,,"auto controller,light,jandy,part,lighting,residential,spa,zodiac,zodiac,no-image",,,,,,,,TRUE,,None,,"WSHV100WS150 - Jandy Pro Series Small White Light 120V, 100W SS, 150' Cord",,,TRUE,Zodiac WSHV100WS150,52337027441,5,deny,,"WSHV100WS150 - Jandy Pro Series Small White Light 120V, 100W SS, 150' Cord None",,302.58,,WSHV100WS150,manual
,,,,Part Number,"WSHV100WS100 - Jandy Pro Series Small White Light, 120V, 100W SS, 100' Cord",,ZOD_WSHV100WS100,,shopify,,,Lighting,,,Zodiac,,"auto controller,light,jandy,part,lighting,residential,spa,zodiac,zodiac,no-image",,,,,,,,TRUE,,None,,"WSHV100WS100 - Jandy Pro Series Small White Light, 120V, 100W SS, 100' Cord",,,TRUE,Zodiac WSHV100WS100,52337027427,5,deny,,"WSHV100WS100 - Jandy Pro Series Small White Light, 120V, 100W SS, 100' Cord None",,257.9,,WSHV100WS100,manual
,,,,Part Number,"WSHV100WP100 - Jandy Pro Series Small White Light, 120V, 100W Plastic, 100' Cord",,ZOD_WSHV100WP100,,shopify,,,Lighting,,,Zodiac,,"auto controller,light,jandy,part,lighting,residential,spa,zodiac,zodiac,no-image",,,,,,,,TRUE,,None,,"WSHV100WP100 - Jandy Pro Series Small White Light, 120V, 100W Plastic, 100' Cord",,,TRUE,Zodiac WSHV100WP100,52337027410,5,deny,,"WSHV100WP100 - Jandy Pro Series Small White Light, 120V, 100W Plastic, 100' Cord None",,257.9,,WSHV100WP100,manual
,,,,Part Number,"WS000016 - Zodiac TR2D - **RETAIL SALES FLOOR ONLY, INTERNET SALES NOT PERMITTED**",,ZOD_WS000016,,shopify,,,Cleaners,,,Zodiac,,"residential,zodiac,part,zodiac,suction,pool,no-image",,,,,,,,TRUE,,None,,"WS000016 - Zodiac TR2D - **RETAIL SALES FLOOR ONLY, INTERNET SALES NOT PERMITTED**",,,TRUE,Zodiac WS000016,52337068246,5,deny,,"WS000016 - Zodiac TR2D - **RETAIL SALES FLOOR ONLY, INTERNET SALES NOT PERMITTED** None",,249.5,,WS000016,manual
,,,,Part Number,"WPLV300WS50 - Jandy Pro Series Large White Light 12V, 300W ,SS, 50' Cord",,ZOD_WPLV300WS50,,shopify,,,Lighting,,,Zodiac,,"auto controller,light,jandy,part,lighting,residential,spa,zodiac,zodiac,no-image",,,,,,,,TRUE,,None,,"WPLV300WS50 - Jandy Pro Series Large White Light 12V, 300W ,SS, 50' Cord",,,TRUE,Zodiac WPLV300WS50,52337027397,5,deny,,"WPLV300WS50 - Jandy Pro Series Large White Light 12V, 300W ,SS, 50' Cord None",,236.23,,WPLV300WS50,manual
