Image Src,Gift Card,Variant Compare At Price,Option2 Name,Option1 Name,Title,Option3 Name,Variant SKU,Google Shopping / Custom Product,Variant Inventory Tracker,Variant Taxable,Google Shopping / AdWords Grouping,Type,Google Shopping / MPN,Image Alt Text,Vendor,Variant Image,Tags,Google Shopping / Custom Label 3,Google Shopping / Custom Label 2,Variant Grams,Google Shopping / Custom Label 0,Google Shopping / Custom Label 4,Google Shopping / Age Group,Google Shopping / Custom Label 1,Variant Requires Shipping,Google Shopping / Google Product Category,Variant Weight Unit,Google Shopping / AdWords Labels,SEO Title,Google Shopping / Condition,Body(HTML),Published,Handle,Variant Barcode,Variant Inventory Qty,Variant Inventory Policy,Option3 Value,SEO Description,Google Shopping / Gender,Variant Price,Option2 Value,Option1 Value,Variant Fulfillment Service
,,,,Part Number,PUMP BODY & BACKPLATE O-RING R0479800,,ZOD_R0479800,,shopify,,,Pumps,,,Zodiac,,"residential,o-ring,part,zodiac,zodiac,pool,has-image",,,,,,,,TRUE,,6.28,,PUMP BODY & BACKPLATE O-RING R0479800,,,TRUE,Zodiac R0479800,52337034579,5,deny,,PUMP BODY & BACKPLATE O-RING R0479800 PUMP BODY & BACKPLATE O-RING,,161.84,,R0479800,manual
,,,,Part Number,"Jandy Pro Series Niche Screw Kit, Plastic Replacement Kit R0460800",,ZOD_R0460800,,shopify,,,Lighting,,,Zodiac,,"residential,jandy,kit,part,lighting,light,zodiac,zodiac,pool,no-image",,,,,,,,TRUE,,0.5,,"Jandy Pro Series Niche Screw Kit, Plastic Replacement Kit R0460800",,,TRUE,Zodiac R0460800,52337023702,5,deny,,"Jandy Pro Series Niche Screw Kit, Plastic Replacement Kit R0460800 None",,11.77,,R0460800,manual
,,,,Part Number,"Jandy Pro Series Service Access Panel, HP **Available While Supplies Last R3004900",,ZOD_R3004900,,shopify,,,Heaters,,,Zodiac,,"residential,jandy,part,zodiac,zodiac,pool,panel,no-image",,,,,,,,TRUE,,4.5,,"Jandy Pro Series Service Access Panel, HP **Available While Supplies Last R3004900",,,TRUE,Zodiac R3004900,52337066129,5,deny,,"Jandy Pro Series Service Access Panel, HP **Available While Supplies Last R3004900 None",,65.5,,R3004900,manual
,,,,Part Number,Zodiac G3 Main Body - Left W69541,,ZOD_W69541,,shopify,,,Cleaners,,,Zodiac,,"residential,zodiac,part,zodiac,suction,pool,has-image",,,,,,,,TRUE,,2,,Zodiac G3 Main Body - Left W69541,,,TRUE,Zodiac W69541,7.46824E+11,5,deny,,Zodiac G3 Main Body - Left W69541 LEFT G3 MAIN BODY,,32.7,,W69541,manual
,,,,Part Number,CASSETTE W69540,,ZOD_W69540,,shopify,,,Cleaners,,,Zodiac,,"residential,zodiac,part,zodiac,suction,pool,has-image",,,,,,,,TRUE,,,,CASSETTE W69540,,,TRUE,Zodiac W69540,None,0,deny,,CASSETTE W69540 CASSETTE,,None,,W69540,manual
,,,,Part Number,Zodiac G3 Main Body - Right W69542,,ZOD_W69542,,shopify,,,Cleaners,,,Zodiac,,"residential,part,zodiac,suction,zodiac,pool,has-image",,,,,,,,TRUE,,0.4,,Zodiac G3 Main Body - Right W69542,,,TRUE,Zodiac W69542,7.46824E+11,5,deny,,Zodiac G3 Main Body - Right W69542 RIGHT G3 MAIN BODY,,25.85,,W69542,manual
,,,,Part Number,Zodiac G3 Retaining Collar W69545,,ZOD_W69545,,shopify,,,Cleaners,,,Zodiac,,"residential,part,zodiac,zodiac,pool,no-image",,,,,,,,TRUE,,None,,Zodiac G3 Retaining Collar W69545,,,TRUE,Zodiac W69545,7.46824E+11,5,deny,,Zodiac G3 Retaining Collar W69545 None,,13.07,,W69545,manual
,,,,Part Number,Jandy Pro Series Nozzle Replnt Set Of 4 R0560400,,ZOD_R0560400,,shopify,,,Deck Accessories,,,Zodiac,,"residential,jandy,zodiac,part,zodiac,water feature,pool,pool access,has-image",,,,,,,,TRUE,,0.23,,Jandy Pro Series Nozzle Replnt Set Of 4 R0560400,,,TRUE,Zodiac R0560400,52337025430,5,deny,,Jandy Pro Series Nozzle Replnt Set Of 4 R0560400 REPLACEMENT NOZZLE,,83.27,,R0560400,manual
,,,,Part Number,"Polaris Tire, 9100 R0531905",,ZOD_R0531905,,shopify,,,Cleaners,,,Zodiac,,"residential,part,zodiac,polaris,zodiac,pool,no-image",,,,,,,,TRUE,,0.4,,"Polaris Tire, 9100 R0531905",,,TRUE,Zodiac R0531905,52337061087,5,deny,,"Polaris Tire, 9100 R0531905 None",,20.69,,R0531905,manual
,,,,Part Number,"Zodiac Conversion Kit, EOS And SOL Front Plate EOSMETAL",,ZOD_EOSMETAL,,shopify,,,Automation,,,Zodiac,,"wholegood,residential,kit,zodiac,zodiac,pool,no-image",,,,,,,,TRUE,,30,,"Zodiac Conversion Kit, EOS And SOL Front Plate EOSMETAL",,,TRUE,Zodiac EOSMETAL,52337062268,5,deny,,"Zodiac Conversion Kit, EOS And SOL Front Plate EOSMETAL None",,462.13,,EOSMETAL,manual
,,,,Part Number,**Discontinued** Jandy Pro Series Automation Kit for Jandy Heat Pumps With Universal Controller AUTOHP,,ZOD_AUTOHP,,shopify,,,Heaters,,,Zodiac,,"control,residential,jandy,accessory,part,zodiac,kit,zodiac,pool,no-image",,,,,,,,TRUE,,0,,**Discontinued** Jandy Pro Series Automation Kit for Jandy Heat Pumps With Universal Controller AUTOHP,,,TRUE,Zodiac AUTOHP,52337027915,0,deny,,**Discontinued** Jandy Pro Series Automation Kit for Jandy Heat Pumps With Universal Controller AUTOHP None,,None,,AUTOHP,manual
,,,,Part Number,OBSOLETE VINYL LEAFTRAPPER LOCKING RING (NEWLT) 3-1-152,,ZOD_3-1-152,,shopify,,,Cleaners,,,Zodiac,,"residential,part,zodiac,zodiac,pool,has-image",,,,,,,,TRUE,,,,OBSOLETE VINYL LEAFTRAPPER LOCKING RING (NEWLT) 3-1-152,,,TRUE,Zodiac 3-1-152,None,0,deny,,OBSOLETE VINYL LEAFTRAPPER LOCKING RING (NEWLT) 3-1-152 OBSOLETE VINYL LEAFTRAPPER LOCKING RING (NEWLT),,None,,3-1-152,manual
,,,,Part Number,"WALL EYEBALL FITTING, GREY 3-1-156",,ZOD_3-1-156,,shopify,,,White Goods,,,Zodiac,,"residential,part,zodiac,zodiac,pool,has-image",,,,,,,,TRUE,,,,"WALL EYEBALL FITTING, GREY 3-1-156",,,TRUE,Zodiac 3-1-156,None,0,deny,,"WALL EYEBALL FITTING, GREY 3-1-156 WALL EYEBALL FITTING, GREY",,None,,3-1-156,manual
,,,,Part Number,"Jandy Pro Series Element Cartridge, CS 200 SF Replacement Kit R0462400",,ZOD_R0462400,,shopify,,,Filters,,,Zodiac,,"cartridge,residential,jandy,kit,part,zodiac,zodiac,pool,replacement,no-image",,,,,,,,TRUE,,12,,"Jandy Pro Series Element Cartridge, CS 200 SF Replacement Kit R0462400",,,TRUE,Zodiac R0462400,52337058186,5,deny,,"Jandy Pro Series Element Cartridge, CS 200 SF Replacement Kit R0462400 None",,169.07,,R0462400,manual
,,,,Part Number,"Jandy Pro Series Rosette, Oak Leaf, Small Copper *Available While Supplies Last 22305",,ZOD_22305,,shopify,,,Deck Accessories,,,Zodiac,,"wholegood,residential,jandy,zodiac,zodiac,water feature,pool,pool access,no-image",,,,,,,,TRUE,,1.55,,"Jandy Pro Series Rosette, Oak Leaf, Small Copper *Available While Supplies Last 22305",,,TRUE,Zodiac 22305,52337030298,5,deny,,"Jandy Pro Series Rosette, Oak Leaf, Small Copper *Available While Supplies Last 22305 None",,144.23,,22305,manual
,,,,Part Number,Zodiac MX8 Engine Assembly Replacement Kit R0524900,,ZOD_R0524900,,shopify,,,Cleaners,,,Zodiac,,"residential,kit,part,zodiac,zodiac,pool,no-image",,,,,,,,TRUE,,0.3,,Zodiac MX8 Engine Assembly Replacement Kit R0524900,,,TRUE,Zodiac R0524900,52337054423,5,deny,,Zodiac MX8 Engine Assembly Replacement Kit R0524900 None,,23.03,,R0524900,manual
