Image Src,Gift Card,Variant Compare At Price,Option2 Name,Option1 Name,Title,Option3 Name,Variant SKU,Google Shopping / Custom Product,Variant Inventory Tracker,Variant Taxable,Google Shopping / AdWords Grouping,Type,Google Shopping / MPN,Image Alt Text,Vendor,Variant Image,Tags,Google Shopping / Custom Label 3,Google Shopping / Custom Label 2,Variant Grams,Google Shopping / Custom Label 0,Google Shopping / Custom Label 4,Google Shopping / Age Group,Google Shopping / Custom Label 1,Variant Requires Shipping,Google Shopping / Google Product Category,Variant Weight Unit,Google Shopping / AdWords Labels,SEO Title,Google Shopping / Condition,Body(HTML),Published,Handle,Variant Barcode,Variant Inventory Qty,Variant Inventory Policy,Option3 Value,SEO Description,Google Shopping / Gender,Variant Price,Option2 Value,Option1 Value,Variant Fulfillment Service
,,,,Part Number,- RO-KIT224,,ALA_RO-KIT224,,shopify,,,Maintenance,,,Aladdin,,"pool,maintenance,residential,part,no-image",,,,,,,,True,,None,,- RO-KIT224,,,True,Aladdin RO-KIT224,601402113130,5,deny,,- RO-KIT224 None,,22.81,,RO-KIT224,manual
,,,,Part Number,METAL BASKET- B-325,,ALA_B-325,,shopify,,,Pumps,,,Aladdin,,"pumps,residential,part,pool,no-image",,,,,,,,True,,None,,METAL BASKET- B-325,,,True,Aladdin B-325,,5,deny,,METAL BASKET- B-325 None,,31.05,,B-325,manual
,,,,Part Number,- B-51,,ALA_B-51,,shopify,,,Pumps,,,Aladdin,,"pumps,residential,part,pool,no-image",,,,,,,,True,,None,,- B-51,,,True,Aladdin B-51,,5,deny,,- B-51 None,,56.68,,B-51,manual
,,,,Part Number,- B-9 HANDLE,,ALA_B-9 HANDLE,,shopify,,,White Goods,,,Aladdin,,"flow fitting,residential,part,pool,no-image",,,,,,,,True,,None,,- B-9 HANDLE,,,True,Aladdin B-9 HANDLE,,5,deny,,- B-9 HANDLE None,,1.34,,B-9 HANDLE,manual
,,,,Part Number,O-RING PACKAGED- O-298PK,,ALA_O-298PK,,shopify,,,Accessories,,,Aladdin,,"no-cat,no-image",,,,,,,,True,,,,O-RING PACKAGED- O-298PK,,,True,Aladdin O-298PK,None,5,deny,,O-RING PACKAGED- O-298PK None,,4.57,,O-298PK,manual
,,,,Part Number,- B-56,,ALA_B-56,,shopify,,,Pumps,,,Aladdin,,"pumps,residential,part,pool,no-image",,,,,,,,True,,None,,- B-56,,,True,Aladdin B-56,,5,deny,,- B-56 None,,59.81,,B-56,manual
,,,,Part Number,GASKET PACKAGED- G-308PK,,ALA_G-308PK,,shopify,,,Accessories,,,Aladdin,,"no-cat,no-image",,,,,,,,True,,,,GASKET PACKAGED- G-308PK,,,True,Aladdin G-308PK,None,5,deny,,GASKET PACKAGED- G-308PK None,,3.01,,G-308PK,manual
,,,,Part Number,GASKET PACKAGED- G-417PK,,ALA_G-417PK,,shopify,,,Accessories,,,Aladdin,,"no-cat,no-image",,,,,,,,True,,,,GASKET PACKAGED- G-417PK,,,True,Aladdin G-417PK,None,5,deny,,GASKET PACKAGED- G-417PK None,,4.97,,G-417PK,manual
,,,,Part Number,ECOLine Cartridge Filter- 25012ECO,,ALA_25012ECO,,shopify,,,Accessories,,,Aladdin,,"no-cat,no-image",,,,,,,,True,,,,ECOLine Cartridge Filter- 25012ECO,,,True,Aladdin 25012ECO,None,5,deny,,ECOLine Cartridge Filter- 25012ECO None,,61.24,,25012ECO,manual
,,,,Part Number,METAL BASKET- B-58,,ALA_B-58,,shopify,,,White Goods,,,Aladdin,,"basket,flow fitting,residential,part,pool,no-image",,,,,,,,True,,None,,METAL BASKET- B-58,,,True,Aladdin B-58,,5,deny,,METAL BASKET- B-58 None,,41.71,,B-58,manual
,,,,Part Number,O-RING PACKAGED- O-179PK,,ALA_O-179PK,,shopify,,,Accessories,,,Aladdin,,"no-cat,no-image",,,,,,,,True,,,,O-RING PACKAGED- O-179PK,,,True,Aladdin O-179PK,None,5,deny,,O-RING PACKAGED- O-179PK None,,1.99,,O-179PK,manual
,,,,Part Number,O-RING PACKAGED- O-48PK,,ALA_O-48PK,,shopify,,,Accessories,,,Aladdin,,"no-cat,no-image",,,,,,,,True,,,,O-RING PACKAGED- O-48PK,,,True,Aladdin O-48PK,None,5,deny,,O-RING PACKAGED- O-48PK None,,2.58,,O-48PK,manual
,,,,Part Number,O-RING PACKAGED- O-332PK,,ALA_O-332PK,,shopify,,,Accessories,,,Aladdin,,"no-cat,no-image",,,,,,,,True,,,,O-RING PACKAGED- O-332PK,,,True,Aladdin O-332PK,None,5,deny,,O-RING PACKAGED- O-332PK None,,3.82,,O-332PK,manual
