sku	product-id	product-id-type	price	minimum-seller-allowed-price	maximum-seller-allowed-price	item-condition	quantity	add-delete	will-ship-internationally	expedited-shipping	standard-plus	item-note	fulfillment-center-id	product-tax-code	leadtime-to-ship	merchant_shipping_group_name
RAY_014999	840891032984	3	2440.35	2178.99	3311.54	11	0	a							30	
RAY_007442F	840891027904	3	35.4	31.71	47.68	11	0	a							30	
RAY_001303F	840891002031	3	53.42	47.8	72.14	11	0	a							30	
RAY_014090F	840891033554	3	225.41	201.36	305.55	11	0	a							30	
RAY_010343F	840891021995	3	561.85	501.76	762.16	11	0	a							30	
RAY_014969	840891032441	3	2913.97	2601.86	3954.31	11	0	a							30	
RAY_014968	840891032434	3	2595.41	2317.44	3521.99	11	0	a							30	
RAY_001396	840891000945	3	6746.7	6023.95	9155.88	11	0	a							30	
RAY_001398	840891005575	3	6364.0	5682.25	8636.5	11	0	a							30	
RAY_014967	840891032427	3	2311.35	2063.81	3136.48	11	0	a							30	
RAY_015009	840891033080	3	3191.85	2849.97	4331.44	11	0	a							30	
RAY_015008	840891033073	3	2675.46	2388.91	3630.63	11	0	a							30	
RAY_015003	840891033028	3	2440.35	2178.99	3311.54	11	0	a							30	
RAY_005215F	840891005612	3	680.66	607.84	923.39	11	0	a							30	
RAY_015001	840891033004	3	3003.62	2681.91	4075.99	11	0	a							30	
RAY_015000	840891032991	3	2673.96	2387.57	3628.59	11	0	a							30	
RAY_015007	840891033066	3	2366.29	2112.86	3211.03	11	0	a							30	
RAY_015006	840891033059	3	2165.25	1933.36	2938.19	11	0	a							30	
RAY_015005	840891033042	3	3003.62	2681.91	4075.99	11	0	a							30	
RAY_015004	840891033035	3	2673.96	2387.57	3628.59	11	0	a							30	
RAY_014820	840891032281	3	1496.2	1336.0	2030.2	11	0	a							30	
RAY_006997	840891020295	3	52.34	46.84	70.67	11	0	a							30	
RAY_010396F	840891030751	3	333.84	298.18	452.71	11	0	a							30	
RAY_010048F	840891019541	3	268.32	239.68	363.79	11	0	a							30	
RAY_005220F	840891003854	3	299.66	267.66	406.33	11	0	a							30	
RAY_004916B	840891005797	3	127.67	114.1	172.91	11	0	a							30	
RAY_006487	840891003632	3	661.8	591.0	897.8	11	0	a							30	
RAY_006486	840891002895	3	648.36	579.0	879.56	11	0	a							30	
RAY_006485	840891003403	3	440.04	393.0	596.84	11	0	a							30	
RAY_006484	840891005483	3	426.6	381.0	578.6	11	0	a							30	
RAY_014126F	840891034773	3	82.24	73.54	111.26	11	0	a							30	
RAY_006999	840891021179	3	83.15	74.35	112.49	11	0	a							30	
RAY_005237F	840891005735	3	52.55	47.02	70.96	11	0	a							30	
RAY_750126	840891001805	3	27.21	24.4	36.57	11	0	a							30	
RAY_750125	840891005308	3	42.93	38.44	57.91	11	0	a							30	
RAY_006040	840891000747	3	325.8	291.0	441.8	11	0	a							30	
RAY_009248	840891013068	3	2213.99	1976.89	3004.35	11	0	a							30	
RAY_009249	840891013075	3	2042.2	1823.5	2771.2	11	0	a							30	
RAY_004728F	840891008484	3	57.78	51.7	78.06	11	0	a							30	
RAY_009244	840891013020	3	1881.2	1679.75	2552.7	11	0	a							30	
RAY_009245	840891013037	3	2042.2	1823.5	2771.2	11	0	a							30	
RAY_009246	840891013044	3	2288.6	2043.5	3105.6	11	0	a							30	
RAY_009247	840891013051	3	3018.13	2694.86	4095.67	11	0	a							30	
RAY_006994F	840891003922	3	187.96	167.92	254.73	11	0	a							30	
RAY_800001B	840891003144	3	28.08	25.18	37.75	11	0	a							30	
RAY_013603	840891029212	3	2282.44	2038.0	3097.24	11	0	a							30	
RAY_013602	840891029946	3	2971.24	2653.0	4032.04	11	0	a							30	
RAY_013600	840891029939	3	2626.84	2345.5	3564.64	11	0	a							30	
RAY_013605	840891031383	3	2971.24	2653.0	4032.04	11	0	a							30	
RAY_013604	840891031376	3	2626.84	2345.5	3564.64	11	0	a							30	
RAY_013359	840891027744	3	4288.53	3829.15	5819.79	11	0	a							30	
RAY_010346F	840891021704	3	1065.92	951.82	1446.25	11	0	a							30	
RAY_006714F	840891006077	3	17.93	16.11	23.97	11	0	a							30	
RAY_013358	840891027874	3	None	None	None	11	0	a							30	
RAY_013413	732382097780	3	4986.76	4452.58	6767.39	11	0	a							30	
RAY_007990	840891004455	3	95.35	85.24	129.04	11	0	a							30	
RAY_009878F	840891019244	3	700.97	625.98	950.96	11	0	a							30	
RAY_013789	840891030874	3	4731.71	4224.85	6421.25	11	0	a							30	
RAY_010055F	840891019152	3	604.88	540.17	820.55	11	0	a							30	
RAY_013786	840891030898	3	4241.96	3787.58	5756.59	11	0	a							30	
RAY_013785	840891030850	3	4241.96	3787.58	5756.59	11	0	a							30	
RAY_009358	840891020394	3	20694.55	18477.39	28085.11	11	0	a							30	
RAY_011590F	840891021124	3	135.32	120.92	183.29	11	0	a							30	
RAY_006508F	840891018049	3	776.75	693.64	1053.81	11	0	a							30	
RAY_010079F	840891022107	3	152.79	136.53	207.0	11	0	a							30	
RAY_009936	840891013990	3	2425.6	2165.82	3291.53	11	0	a							30	
RAY_009937	840891014003	3	2753.65	2458.72	3736.74	11	0	a							30	
RAY_009934	840891013976	3	1870.99	1670.64	2538.85	11	0	a							30	
RAY_009935	840891013983	3	2180.6	1947.07	2959.03	11	0	a							30	
RAY_010368F	840891020684	3	1106.97	988.48	1501.96	11	0	a							30	
RAY_009540	840891011774	3	43.0	38.5	58.0	11	0	a							30	
RAY_H000023	840891028628	3	24.48	21.96	32.86	11	0	a							30	
RAY_010006	840891014683	3	1796.74	1604.34	2438.07	11	0	a							30	
RAY_010211	840891015932	3	2553.73	2280.23	3465.42	11	0	a							30	
RAY_H000029	840891026426	3	235.78	210.63	319.63	11	0	a							30	
RAY_010213	840891015956	3	3155.77	2817.76	4282.48	11	0	a							30	
RAY_010212	840891015949	3	2837.96	2534.0	3851.16	11	0	a							30	
RAY_010216	840891015987	3	2759.62	2464.05	3744.84	11	0	a							30	
RAY_006900F	840891006770	3	21.75	19.52	29.16	11	0	a							30	
RAY_013640F	840891030089	3	23.93	21.47	32.12	11	0	a							30	
RAY_010046F	840891019862	3	1212.03	1082.28	1644.54	11	0	a							30	
RAY_009948	840891014119	3	2424.39	2164.74	3289.88	11	0	a							30	
RAY_001627F	840891001386	3	77.44	69.25	104.74	11	0	a							30	
RAY_009554F	840891022947	3	263.95	235.77	357.86	11	0	a							30	
RAY_004308F	840891001263	3	5.37	4.9	6.93	11	0	a							30	
RAY_014125F	840891033875	3	3.18	2.95	3.96	11	0	a							30	
RAY_004844F	840891003434	3	1478.25	1319.98	2005.84	11	0	a							30	
RAY_005232F	840891005957	3	1549.89	1383.94	2103.06	11	0	a							30	
RAY_001459	840891002840	3	321.32	287.0	435.72	11	0	a							30	
RAY_014819	840891032274	3	1140.88	1018.75	1547.98	11	0	a							30	
RAY_014818	840891032267	3	1160.2	1036.0	1574.2	11	0	a							30	
RAY_001458	840891000952	3	307.88	275.0	417.48	11	0	a							30	
RAY_014817	840891032250	3	1160.2	1036.0	1574.2	11	0	a							30	
RAY_014816	840891032243	3	1160.2	1036.0	1574.2	11	0	a							30	
RAY_014815	840891032236	3	1142.04	1019.79	1549.56	11	0	a							30	
RAY_002451F	840891001478	3	207.16	185.07	280.79	11	0	a							30	
RAY_001347	840891007890	3	8486.88	7577.68	11517.55	11	0	a							30	
