sku	product-id	product-id-type	price	minimum-seller-allowed-price	maximum-seller-allowed-price	item-condition	quantity	add-delete	will-ship-internationally	expedited-shipping	standard-plus	item-note	fulfillment-center-id	product-tax-code	leadtime-to-ship	merchant_shipping_group_name
VAL_V50-111	B00LAGN8X4	1	5.99	1.29		11		a					AMAZON_NA			
VAL_V50-110	B00M4LEPC2	1	5.99	1.29		11		a					AMAZON_NA			
VAL_V34-017	B00546FKJQ	1	20	12.25		11		a					AMAZON_NA			
VAL_V22-109W	B00M29ZRLE	1	12	7.38		11		a					AMAZON_NA			
VAL_V22-109T	B00M29ZO2G	1	12	7.38		11		a					AMAZON_NA			
VAL_V22-109G	B00HEAU74S	1	12	7.38		11		a					AMAZON_NA			
VAL_V26-363	B00HEARLVU	1	43	27.19		11		a					AMAZON_NA			
VAL_V26-362	B00M2A3AOE	1	31	19.73		11		a					AMAZON_NA			
VAL_V26-361	B00M2A5DGM	1	31	19.3		11		a					AMAZON_NA			
VAL_V20-225	B00M2A7PEA	1	47	29.63		11		a					AMAZON_NA			
VAL_V20-221	B00M2A5XHG	1	145	91.99		11		a					AMAZON_NA			
VAL_V20-222	B019NMWPGM	1	263	167.49		11		a					AMAZON_NA			
VAL_91110000	B00KUP84Q2	1	19	11.66		11		a					AMAZON_NA			
VAL_V26-333	B00M2A4Q3S	1	66	41.59		11		a					AMAZON_NA			
VAL_V60-105	B00MNV58FQ	1	40	25.57		11		a					AMAZON_NA			
VAL_V20-369	B00M2ACVH6	1	33	20.99		11		a					AMAZON_NA			
VAL_V38-140	B0055EMBQW	1	60	38.11		11		a					AMAZON_NA			
VAL_V38-141	B00M2ALI02	1	13	8.04		11		a					AMAZON_NA			
VAL_V38-146	B00M2AGRZS	1	14	8.59		11		a					AMAZON_NA			
VAL_V38-144	B00M2AHMUM	1	81	51.66		11		a					AMAZON_NA			
VAL_V36-177	B002NJMJ96	1	138	88.11		11		a					AMAZON_NA			
VAL_V55-105	B00M29ZKPC	1	5.99	2.96		11		a					AMAZON_NA			
VAL_V50-115W	B00M2A419W	1	11	6.64		11		a					AMAZON_NA			
VAL_V50-115T	B00M2A6RQM	1	11	6.64		11		a					AMAZON_NA			
VAL_V50-115R	B00M2A57C2	1	11	6.64		11		a					AMAZON_NA			
VAL_V50-115G	B00M2A4XA4	1	11	6.64		11		a					AMAZON_NA			
VAL_V38-185	B004HM44T0	1	28	17.77		11		a					AMAZON_NA			
VAL_V60-550	B00M2A7YWI	1	45	28.64		11		a					AMAZON_NA			
VAL_V34-161	B00M2AKRR2	1	11	6.7		11		a					AMAZON_NA			
VAL_V34-162	B00M2AL91U	1	13	8.06		11		a					AMAZON_NA			
VAL_V38-103	B00M2AKOVQ	1	5.99	2.99		11		a					AMAZON_NA			
VAL_V38-100	B00M2AKXDA	1	23	14.75		11		a					AMAZON_NA			
VAL_V34-120	B00M2A44B2	1	5.99	3.11		11		a					AMAZON_NA			
VAL_V20-318	B00M2A7USQ	1	22	13.58		11		a					AMAZON_NA			
VAL_V38-142	B00M2AJ93U	1	43	27.26		11		a					AMAZON_NA			
