sku	product-id	product-id-type	price	minimum-seller-allowed-price	maximum-seller-allowed-price	item-condition	quantity	add-delete	will-ship-internationally	expedited-shipping	standard-plus	item-note	fulfillment-center-id	product-tax-code	leadtime-to-ship	merchant_shipping_group_name
CUS_25913-204-070	849640020074	3	9.66	8.84	204.86	11	0	a							30	
CUS_25913-204-000	849640020043	3	45.43	40.77	956.03	11	0	a							30	
CUS_25913-154-000	849640020029	3	42.85	38.48	901.85	11	0	a							30	
CUS_25912-154-000	849640019993	3	41.61	37.36	875.81	11	0	a							30	
CUS_25840-009-000	849640019870	3	14.15	12.85	299.15	11	0	a							30	
CUS_25840-001-000	849640019856	3	14.15	12.85	299.15	11	0	a							30	
CUS_25840-000-020	849640019849	3	11.81	10.76	250.01	11	0	a							30	
CUS_25831-120-100	849640019818	3	68.98	61.8	1450.58	11	0	a							30	
CUS_25831-000-100 REPLACES SPX0410BA	849640019795	3	68.65	61.51	1443.65	11	0	a							30	
CUS_25830-774-000	849640019788	3	None	None	None	11	0	a							30	
CUS_25830-764-000	849640019771	3	43.86	39.38	923.06	11	0	a							30	
CUS_25830-714-000	849640019764	3	46.84	42.04	985.64	11	0	a							30	
CUS_25830-704-800	849640019757	3	34.9	31.38	734.9	11	0	a							30	
CUS_25830-704-000	849640019740	3	43.86	39.38	923.06	11	0	a							30	
CUS_25830-350-000	849640019702	3	41.98	37.7	883.58	11	0	a							30	
CUS_25830-250-800	849640019672	3	37.14	33.38	781.94	11	0	a							30	
CUS_25830-200-000	849640019634	3	34.8	31.29	732.8	11	0	a							30	
CUS_25830-150-800	849640019610	3	None	None	None	11	0	a							30	
CUS_25830-150-000	849640019603	3	32.55	29.27	685.55	11	0	a							30	
CUS_25810-200-000	849640019551	3	65.34	58.55	1374.14	11	0	a							30	
CUS_25810-150-000	849640019542	3	70.7	63.34	1486.7	11	0	a							30	
CUS_25810-009-950	849640019535	3	24.47	22.06	515.87	11	0	a							30	
CUS_25802-651-000	849640019511	3	28.18	25.38	593.78	11	0	a							30	
CUS_25802-210-000	849640019498	3	35.63	32.02	750.23	11	0	a							30	
CUS_25800-410-000	849640019368	3	97.3	87.09	2045.3	11	0	a							30	
CUS_25800-310-000	849640019344	3	70.14	62.84	1474.94	11	0	a							30	
CUS_25800-251-000	849640019320	3	43.94	39.45	924.74	11	0	a							30	
CUS_25677-439-000	849640019160	3	749.19	669.14	15734.99	11	0	a							30	
CUS_25677-437-000	849640019153	3	749.19	669.14	15734.99	11	0	a							30	
CUS_25677-431-000	849640019139	3	749.19	669.14	15734.99	11	0	a							30	
CUS_25677-430-000	849640019115	3	749.19	669.14	15734.99	11	0	a							30	
CUS_25677-339-000	849640019023	3	621.23	554.89	13047.83	11	0	a							30	
CUS_25677-337-000	849640019016	3	621.23	554.89	13047.83	11	0	a							30	
CUS_25677-331-000	849640018996	3	621.23	554.89	13047.83	11	0	a							30	
CUS_25677-330-000	849640018972	3	621.23	554.89	13047.83	11	0	a							30	
CUS_25677-239-000	849640018880	3	496.21	443.26	10422.41	11	0	a							30	
CUS_25677-231-000	849640018859	3	496.21	443.26	10422.41	11	0	a							30	
CUS_25677-230-000	849640018835	3	496.21	443.26	10422.41	11	0	a							30	
CUS_25677-189-000	849640018750	3	437.37	390.73	9186.77	11	0	a							30	
CUS_25677-187-000	849640018736	3	437.37	390.73	9186.77	11	0	a							30	
CUS_25677-184-000	849640018712	3	437.37	390.73	9186.77	11	0	a							30	
CUS_25677-181-000	849640018699	3	437.37	390.73	9186.77	11	0	a							30	
CUS_25677-180-000	849640018668	3	437.37	390.73	9186.77	11	0	a							30	
CUS_25677-139-000	849640018644	3	378.56	338.21	7951.76	11	0	a							30	
CUS_25677-131-000	849640018613	3	378.56	338.21	7951.76	11	0	a							30	
CUS_25677-130-000	849640018590	3	378.56	338.21	7951.76	11	0	a							30	
CUS_25650-120-300	849640018354	3	437.37	390.73	9186.77	11	0	a							30	
CUS_25620-320-000	849640018262	3	10.75	9.81	227.75	11	0	a							30	
CUS_25529-157-000	849640017873	3	4.77	4.47	102.17	11	0	a							30	
CUS_25598-343-000	849640017814	3	138.3	123.7	2906.3	11	0	a							30	
CUS_25598-309-000	849640017791	3	103.84	92.92	2182.64	11	0	a							30	
CUS_25598-301-000	849640017753	3	103.44	92.57	2174.24	11	0	a							30	
CUS_25598-300-000	849640017722	3	103.84	92.92	2182.64	11	0	a							30	
CUS_25598-000-000	849640017647	3	51.21	45.94	1077.41	11	0	a							30	
CUS_25597-304-010	849640017517	3	7.74	7.13	164.54	11	0	a							30	
CUS_25597-200-900	849640017470	3	41.7	37.45	877.7	11	0	a							30	
CUS_25597-200-000	849640017463	3	90.98	81.45	1912.58	11	0	a							30	
CUS_25597-100-900	849640017454	3	28.54	25.7	601.34	11	0	a							30	
CUS_25597-009-020	849640017432	3	9.14	8.38	193.94	11	0	a							30	
CUS_25597-000-220	849640017395	3	37	33.25	779	11	0	a							30	
CUS_25597-000-129	849640017388	3	12.56	11.43	265.76	11	0	a							30	
CUS_25597-000-000	849640017326	3	51.21	45.94	1077.41	11	0	a							30	
CUS_25594-150-000	849640017234	3	7.85	7.22	166.85	11	0	a							30	
CUS_25592-030-000	849640016893	3	23.42	21.13	493.82	11	0	a							30	
CUS_25592-020-000	849640016848	3	23.42	21.13	493.82	11	0	a							30	
CUS_25592-014-000	849640016824	3	None	None	None	11	0	a							30	
CUS_25592-011-000	849640016800	3	22.02	19.88	464.42	11	0	a							30	
CUS_25592-010-000	849640016787	3	22.02	19.88	464.42	11	0	a							30	
CUS_25591-910-000	849640016701	3	92.48	82.79	1944.08	11	0	a							30	
CUS_25591-257-000	849640016688	3	23.31	21.03	491.51	11	0	a							30	
CUS_25591-254-000	849640016671	3	23.31	21.03	491.51	11	0	a							30	
CUS_25591-247-000	849640016626	3	24.82	22.38	523.22	11	0	a							30	
CUS_25591-244-000	849640016619	3	24.82	22.38	523.22	11	0	a							30	
CUS_25591-237-000	849640016565	3	23.31	21.03	491.51	11	0	a							30	
CUS_25591-234-000	849640016558	3	23.31	21.03	491.51	11	0	a							30	
CUS_25591-230-000	849640016527	3	23.31	21.03	491.51	11	0	a							30	
CUS_25591-224-000	849640016497	3	23.31	21.03	491.51	11	0	a							30	
CUS_25591-221-000	849640016473	3	None	None	None	11	0	a							30	
CUS_25591-217-000	849640016435	3	11.34	10.34	240.14	11	0	a							30	
CUS_25591-214-000	849640016411	3	11.34	10.34	240.14	11	0	a							30	
CUS_25591-211-000	849640016381	3	None	None	None	11	0	a							30	
CUS_25591-210-000	849640016367	3	None	None	None	11	0	a							30	
CUS_25590-000-000	849640016329	3	5.72	5.33	122.12	11	0	a							30	
CUS_25588-330-900	849640016275	3	249.86	223.3	5249.06	11	0	a							30	
CUS_25588-330-000	849640016251	3	236.58	211.45	4970.18	11	0	a							30	
CUS_25588-230-000	849640016220	3	180.72	161.57	3797.12	11	0	a							30	
CUS_25587-430-900	849640016152	3	330.01	294.86	6932.21	11	0	a							30	
CUS_25587-430-000	849640016138	3	293.26	262.05	6160.46	11	0	a							30	
CUS_25587-330-900	849640016121	3	250.6	223.96	5264.6	11	0	a							30	
CUS_25587-330-120	849640016114	3	294.73	263.36	6191.33	11	0	a							30	
CUS_25587-330-000	849640016107	3	228.52	204.25	4800.92	11	0	a							30	
CUS_25587-230-900	849640016091	3	183.05	163.65	3846.05	11	0	a							30	
CUS_25587-230-000	849640016077	3	169.68	151.71	3565.28	11	0	a							30	
CUS_25587-130-000	849640016046	3	131.44	117.57	2762.24	11	0	a							30	
CUS_25582-004-000	849640015957	3	9.34	8.55	198.14	11	0	a							30	
CUS_25582-001-000	849640015940	3	9.34	8.55	198.14	11	0	a							30	
CUS_25582-000-000	849640015926	3	9.34	8.55	198.14	11	0	a							30	
CUS_25581-090-000	849640015919	3	17.79	16.1	375.59	11	0	a							30	
CUS_25580-007-090	849640015797	3	None	None	None	11	0	a							30	
CUS_25580-007-030	849640015780	3	6.65	6.15	141.65	11	0	a							30	
CUS_25580-004-090	849640015773	3	6.35	5.89	135.35	11	0	a							30	
CUS_25580-004-030	849640015766	3	6.65	6.15	141.65	11	0	a							30	
CUS_25580-001-030	849640015742	3	6.65	6.15	141.65	11	0	a							30	
CUS_25580-000-120	849640015735	3	4.94	4.63	105.74	11	0	a							30	
CUS_25580-000-030	849640015698	3	5.95	5.53	126.95	11	0	a							30	
CUS_25578-007-000	849640015629	3	60.77	54.47	1278.17	11	0	a							30	
CUS_25578-004-000	849640015612	3	46.66	41.88	981.86	11	0	a							30	
CUS_25578-001-000	849640015605	3	32.34	29.09	681.14	11	0	a							30	
CUS_25578-000-000	849640015599	3	35.39	31.81	745.19	11	0	a							30	
CUS_25577-830-900	849640015544	3	546.24	487.93	11473.04	11	0	a							30	
CUS_25577-830-120	849640015537	3	646.27	577.24	13573.67	11	0	a							30	
CUS_25577-830-000	849640015520	3	524.13	468.19	11008.73	11	0	a							30	
CUS_25577-820-000	849640015513	3	466.8	417	9804.8	11	0	a							30	
CUS_25577-720-000	849640015476	3	435.92	389.43	9156.32	11	0	a							30	
CUS_25577-631-000	849640015469	3	None	None	None	11	0	a							30	
CUS_25577-630-900	849640015452	3	465.33	415.69	9773.93	11	0	a							30	
CUS_25577-630-120	849640015445	3	537.4	480.04	11287.4	11	0	a							30	
CUS_25577-630-000	849640015438	3	425.61	380.22	8939.81	11	0	a							30	
